YearTerm,CrsPBADept,CrsPBAColl,CrsPBADiv,Subject,Course,CourseTitle,Level,CrsLvlNum,Activity_Type,Instruction_Mode,Hours,N_EOT,N_ENROLL,N_GRADE,PCT_GRADE,AVG_GRD,PCT_A,PCT_B,PCT_C,PCT_D,PCT_F,PCT_C_MINUS_OR_BELOW,PCT_DF,PCT_WDRAW,PCT_INCOMP,N_PASS,N_NOCRED,N_INCOMP,Workload_Raw,Workload_Hrs_Wk,AvgCourse,AvgInstructor,N_Ret,NIntrFCQ,RAP,Honors,insname1
20111,CHEM,AS,NS,CHEM,3341,Laboratory in Organic Chemistry 2,Upper,3XXX,MLS - Main Lab,P  - In Person,1,19,19,19,100%,3.16,37%,47%,16%,0%,0%,0%,0%,0%,0%,0,0,0,2.63,7-9,4.25,4.13,8,1,0,0,"SAMMAKIA, TAREK"
20111,CHEM,AS,NS,CHEM,3341,Laboratory in Organic Chemistry 2,Upper,3XXX,MLS - Main Lab,P  - In Person,1,19,20,19,100%,3.11,32%,53%,16%,0%,0%,5%,0%,5%,0%,0,0,0,2.14,4-6,4.89,4.89,9,1,0,0,"SAMMAKIA, TAREK"
20111,CHEM,AS,NS,CHEM,3341,Laboratory in Organic Chemistry 2,Upper,3XXX,MLS - Main Lab,P  - In Person,1,17,19,17,100%,3.40,41%,47%,12%,0%,0%,0%,0%,11%,0%,0,0,0,3.56,10-12,4.00,3.33,9,1,0,0,"SAMMAKIA, TAREK"
20111,CHEM,AS,NS,CHEM,3381,Laboratory in Organic Chemistry 2 for Chemistry Majors,Upper,3XXX,MLS - Main Lab,P  - In Person,2,16,17,16,100%,3.56,50%,50%,0%,0%,0%,0%,0%,6%,0%,0,0,0,3.80,10-12,5.50,5.90,10,1,0,0,"SAMMAKIA, TAREK"
20111,CHEM,AS,NS,CHEM,4021,Inorganic Laboratory,Upper,4XXX,LEC - Lecture,P  - In Person,3,11,11,11,100%,3.73,82%,9%,9%,0%,0%,0%,0%,0%,0%,0,0,0,3.83,10-12,5.83,6.00,6,1,0,0,"PIERPONT, CORTLANDT G"
20111,CHEM,AS,NS,CHEM,4181,Instrumental Analysis Laboratory with Environmental Emphasis,Upper,4XXX,LEC - Lecture,P  - In Person,3,24,24,24,100%,3.18,38%,50%,8%,0%,4%,4%,4%,0%,0%,0,0,0,5.70,16+,3.91,4.18,11,1,0,0,"VOLKAMER, RAINER"
20111,CHEM,AS,NS,CHEM,4431,Physical Chemistry with Biochemistry Applications 2,Upper,4XXX,LEC - Lecture,P  - In Person,3,46,47,46,100%,3.16,33%,50%,17%,0%,0%,4%,0%,2%,0%,0,0,0,3.00,7-9,3.46,3.04,24,1,0,0,"FALKE, JOSEPH"
20111,CHEM,AS,NS,CHEM,4511,Physical Chemistry 1,Upper,4XXX,LEC - Lecture,P  - In Person,3,33,33,33,100%,3.07,33%,48%,12%,6%,0%,6%,6%,0%,0%,0,0,0,3.00,7-9,5.00,4.94,18,1,0,0,"VAIDA, VERONICA"
20111,CHEM,AS,NS,CHEM,4521,Physical Chemistry for Engineers,Upper,4XXX,LEC - Lecture,P  - In Person,3,132,134,130,98%,2.71,21%,44%,28%,2%,5%,13%,7%,1%,2%,0,0,2,2.45,4-6,3.85,4.40,62,1,0,0,"LINEBERGER, WILLIAM CARL"
20111,CHEM,AS,NS,CHEM,4531,Physical Chemistry 2,Upper,4XXX,LEC - Lecture,P  - In Person,3,30,32,30,100%,2.70,17%,40%,37%,3%,3%,10%,7%,6%,0%,0,0,0,4.04,10-12,5.17,5.65,23,1,0,0,"WEBER, JORG MATHIAS"
20111,CHEM,AS,NS,CHEM,4611,Survey of Biochemistry,Upper,4XXX,LEC - Lecture,P  - In Person,3,149,149,149,100%,2.65,21%,35%,34%,8%,2%,21%,10%,0%,0%,0,0,0,3.19,7-9,3.42,3.08,96,1,0,0,"SOUSA, MARCELO CARLOS"
20111,CHEM,AS,NS,CHEM,4711,General Biochemistry 1,Upper,4XXX,LEC - Lecture,P  - In Person,3,43,45,43,100%,2.55,16%,40%,28%,12%,5%,19%,16%,4%,0%,0,0,0,3.68,10-12,4.21,4.27,33,1,0,0,"RUDOLPH, JOHANNES"
20111,CHEM,AS,NS,CHEM,4731,General Biochemistry 2,Upper,4XXX,LEC - Lecture,P  - In Person,3,88,93,88,100%,2.71,26%,36%,24%,14%,0%,20%,14%,5%,0%,0,0,0,3.07,7-9,4.52,4.70,60,1,0,0,"MCHENRY, CHARLES S"
20111,CHEM,AS,NS,CHEM,4761,Biochemistry Laboratory,Upper,4XXX,MLS - Main Lab,P  - In Person,4,23,23,23,100%,3.81,83%,17%,0%,0%,0%,0%,0%,0%,0%,0,0,0,3.33,7-9,5.25,5.92,12,1,0,0,"HANNAH, KRISTEN CECILA"
20111,CHEM,AS,NS,CHEM,4761,Biochemistry Laboratory,Upper,4XXX,MLS - Main Lab,P  - In Person,4,22,23,22,100%,3.89,86%,14%,0%,0%,0%,0%,0%,4%,0%,0,0,0,3.33,7-9,5.44,5.70,19,2,0,0,"HANNAH, KRISTEN CECILA"
20111,CHEM,AS,NS,CHEM,5251,Materials Chemistry and Properties,Masters,5XXX,LEC - Lecture,P  - In Person,3,17,18,17,100%,3.49,47%,53%,0%,0%,0%,0%,0%,6%,0%,0,0,0,2.64,7-9,4.86,5.43,14,1,0,0,"GEORGE, STEVEN"
20111,CHEM,AS,NS,CHEM,5531,Statistical Mechanics,Masters,5XXX,LEC - Lecture,P  - In Person,3,11,12,11,100%,3.43,45%,55%,0%,0%,0%,0%,0%,8%,0%,0,0,0,3.33,7-9,5.14,5.29,7,1,0,0,"SKODJE, REX T"
20111,CHEM,AS,NS,CHEM,5591,Advanced Molecular Spectroscopy,Masters,5XXX,LEC - Lecture,P  - In Person,3,17,17,17,100%,3.53,53%,47%,0%,0%,0%,0%,0%,0%,0%,0,0,0,2.75,7-9,4.36,4.45,11,1,0,0,"PARSON, ROBERT"
20111,CHEM,AS,NS,CHEM,5781,Advanced General Biochemistry 2,Masters,5XXX,LEC - Lecture,P  - In Person,5,11,11,11,100%,3.52,55%,45%,0%,0%,0%,0%,0%,0%,0%,0,0,0,4.92,13-15,5.17,5.25,6,2,0,0,"WUTTKE, DEBORAH S"
20111,CHEM,AS,NS,CHEM,6401,Seminar: Physical Chemistry,Masters,6XXX,SEM - Seminar,P  - In Person,1,14,15,14,100%,3.98,100%,0%,0%,0%,0%,0%,0%,7%,0%,0,0,0,1.38,0-3,4.11,4.78,9,1,0,0,"EAVES, JOEL DAVID"
20111,CHEM,AS,NS,CHEM,6601,Biochemistry Seminar,Masters,6XXX,SEM - Seminar,P  - In Person,1,13,13,13,100%,3.92,92%,8%,0%,0%,0%,0%,0%,0%,0%,0,0,0,1.78,4-6,4.78,4.89,9,1,0,0,"FALKE, JOSEPH"
20117,CHEM,AS,NS,CHEM,1011,Environmental Chemistry 1,Lower,1XXX,LEC - Lecture,P  - In Person,3,208,216,206,99%,2.42,16%,34%,36%,8%,6%,23%,14%,4%,1%,0,0,2,2.64,7-9,4.02,4.26,102,1,0,0,"CARLON, NABILAH A. RONTU"
20117,CHEM,AS,NS,CHEM,1021,Introductory Chemistry,Lower,1XXX,LEC - Lecture,P  - In Person,4,323,335,323,100%,2.52,15%,38%,33%,10%,3%,19%,13%,4%,0%,0,0,0,2.95,7-9,4.54,4.95,184,1,0,0,"CARLON, NABILAH A. RONTU"
20117,CHEM,AS,NS,CHEM,1113,General Chemistry 1,Lower,1XXX,LEC - Lecture,P  - In Person,4,314,337,312,99%,2.34,14%,35%,35%,9%,7%,31%,16%,7%,1%,0,0,2,3.49,7-9,4.27,4.21,179,2,0,0,"KIEFER, PHILIP"
20117,CHEM,AS,NS,CHEM,1113,General Chemistry 1,Lower,1XXX,LEC - Lecture,P  - In Person,4,443,468,443,100%,2.47,17%,36%,34%,8%,5%,29%,13%,5%,0%,0,0,0,3.64,10-12,4.05,4.21,253,2,0,0,"KIEFER, PHILIP"
20117,CHEM,AS,NS,CHEM,1113,General Chemistry 1,Lower,1XXX,LEC - Lecture,P  - In Person,4,35,40,35,100%,2.29,20%,31%,23%,11%,14%,26%,26%,13%,0%,0,0,0,3.96,10-12,4.76,5.52,25,1,1,0,"KELLY, CHRISTINE MINA"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,18,20,18,100%,2.79,17%,44%,39%,0%,0%,6%,0%,10%,0%,0,0,0,,,,,5,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,19,20,19,100%,2.28,21%,21%,32%,21%,5%,42%,26%,5%,0%,0,0,0,,,,,13,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,17,19,17,100%,3.00,29%,53%,12%,0%,6%,6%,6%,11%,0%,0,0,0,,,,,6,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,19,20,19,100%,3.07,37%,37%,21%,5%,0%,5%,5%,5%,0%,0,0,0,,,,,12,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,18,19,18,100%,3.05,28%,56%,11%,0%,6%,11%,6%,5%,0%,0,0,0,,,,,9,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,10,11,10,100%,2.98,50%,30%,10%,0%,10%,10%,10%,9%,0%,0,0,0,,,,,3,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,20,21,20,100%,2.67,15%,45%,35%,5%,0%,20%,5%,5%,0%,0,0,0,,,,,15,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,20,21,20,100%,3.26,35%,55%,10%,0%,0%,5%,0%,5%,0%,0,0,0,,,,,10,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,17,17,17,100%,2.35,6%,53%,24%,6%,12%,18%,18%,0%,0%,0,0,0,,,,,6,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,18,19,18,100%,2.88,33%,39%,22%,0%,6%,11%,6%,5%,0%,0,0,0,,,,,9,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,18,20,17,94%,3.27,41%,41%,18%,0%,0%,6%,0%,10%,6%,0,0,1,,,,,9,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,17,19,17,100%,3.32,35%,65%,0%,0%,0%,0%,0%,11%,0%,0,0,0,,,,,9,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,19,21,19,100%,2.92,26%,42%,26%,0%,5%,11%,5%,10%,0%,0,0,0,,,,,9,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,17,18,17,100%,3.02,35%,41%,18%,0%,6%,6%,6%,6%,0%,0,0,0,,,,,11,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,18,19,18,100%,2.94,28%,50%,17%,0%,6%,6%,6%,5%,0%,0,0,0,,,,,15,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,20,21,19,95%,3.15,32%,58%,11%,0%,0%,5%,0%,5%,5%,0,0,1,,,,,11,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,17,18,16,94%,3.01,63%,13%,6%,6%,13%,19%,19%,6%,6%,0,0,1,,,,,11,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,19,19,19,100%,3.29,63%,21%,11%,5%,0%,11%,5%,0%,0%,0,0,0,,,,,12,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,20,20,20,100%,3.38,50%,40%,10%,0%,0%,5%,0%,0%,0%,0,0,0,,,,,13,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,18,18,18,100%,2.79,33%,39%,17%,6%,6%,22%,11%,0%,0%,0,0,0,,,,,9,1,0,0,"ARNOLD, MATHEW RYAN"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,17,18,17,100%,3.20,53%,24%,18%,6%,0%,6%,6%,6%,0%,0,0,0,,,,,12,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,19,19,19,100%,3.25,37%,53%,11%,0%,0%,5%,0%,0%,0%,0,0,0,,,,,12,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,18,20,18,100%,3.23,50%,33%,11%,6%,0%,11%,6%,10%,0%,0,0,0,,,,,11,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,19,20,19,100%,3.28,42%,42%,16%,0%,0%,0%,0%,5%,0%,0,0,0,,,,,8,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,16,19,16,100%,3.49,63%,31%,6%,0%,0%,0%,0%,16%,0%,0,0,0,,,,,4,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,20,21,20,100%,2.76,20%,50%,20%,0%,10%,10%,10%,5%,0%,0,0,0,,,,,8,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,21,21,21,100%,2.90,29%,43%,24%,0%,5%,10%,5%,0%,0%,0,0,0,,,,,15,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,21,21,21,100%,3.37,52%,33%,14%,0%,0%,5%,0%,0%,0%,0,0,0,,,,,15,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,18,20,18,100%,2.74,6%,67%,22%,6%,0%,17%,6%,10%,0%,0,0,0,,,,,9,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,19,20,19,100%,3.14,32%,58%,5%,0%,5%,5%,5%,5%,0%,0,0,0,,,,,11,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,17,20,17,100%,2.57,24%,35%,29%,0%,12%,24%,12%,15%,0%,0,0,0,,,,,6,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,19,20,19,100%,2.51,16%,32%,42%,11%,0%,26%,11%,5%,0%,0,0,0,,,,,11,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,18,21,18,100%,3.01,44%,28%,22%,6%,0%,11%,6%,14%,0%,0,0,0,,,,,12,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,19,21,19,100%,3.11,42%,32%,26%,0%,0%,16%,0%,10%,0%,0,0,0,,,,,12,1,0,0,"LYNCH, KYLE BRIAN"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,21,21,21,100%,2.91,33%,38%,24%,5%,0%,14%,5%,0%,0%,0,0,0,,,,,13,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,18,20,18,100%,3.52,67%,28%,0%,6%,0%,6%,6%,10%,0%,0,0,0,,,,,12,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,19,20,19,100%,3.36,42%,47%,11%,0%,0%,0%,0%,5%,0%,0,0,0,,,,,10,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,18,19,17,94%,2.56,18%,29%,53%,0%,0%,24%,0%,5%,6%,0,0,1,,,,,8,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,15,16,15,100%,2.76,20%,40%,40%,0%,0%,13%,0%,6%,0%,0,0,0,,,,,7,1,0,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,20,21,20,100%,3.00,35%,45%,10%,5%,5%,10%,10%,5%,0%,0,0,0,,,,,12,1,1,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1114,Laboratory in General Chemistry 1,Lower,1XXX,MLS - Main Lab,P  - In Person,1,15,19,15,100%,2.20,13%,33%,27%,13%,13%,27%,27%,21%,0%,0,0,0,,,,,12,1,1,0,"HENDRICKSON, SUSAN MARIE"
20117,CHEM,AS,NS,CHEM,1133,General Chemistry 2,Lower,1XXX,LEC - Lecture,P  - In Person,4,262,285,259,99%,2.34,15%,33%,38%,4%,10%,28%,14%,8%,1%,0,0,3,3.61,10-12,3.86,4.02,162,1,0,0,"PARSON, ROBERT"
20117,CHEM,AS,NS,CHEM,1134,Laboratory in General Chemistry 2,Lower,1XXX,MLS - Main Lab,P  - In Person,1,20,20,20,100%,2.94,30%,50%,15%,0%,5%,10%,5%,0%,0%,0,0,0,,,,,8,1,0,0,"KIEFER, PHILIP"
20117,CHEM,AS,NS,CHEM,1134,Laboratory in General Chemistry 2,Lower,1XXX,MLS - Main Lab,P  - In Person,1,20,20,20,100%,3.23,40%,45%,10%,5%,0%,5%,5%,0%,0%,0,0,0,,,,,13,1,0,0,"KIEFER, PHILIP"
20117,CHEM,AS,NS,CHEM,1134,Laboratory in General Chemistry 2,Lower,1XXX,MLS - Main Lab,P  - In Person,1,20,21,20,100%,3.07,45%,35%,10%,5%,5%,10%,10%,5%,0%,0,0,0,,,,,14,1,0,0,"LYNCH, KYLE BRIAN"
20117,CHEM,AS,NS,CHEM,1134,Laboratory in General Chemistry 2,Lower,1XXX,MLS - Main Lab,P  - In Person,1,20,21,20,100%,2.86,40%,40%,5%,5%,10%,15%,15%,5%,0%,0,0,0,,,,,12,1,0,0,"KIEFER, PHILIP"
20117,CHEM,AS,NS,CHEM,1134,Laboratory in General Chemistry 2,Lower,1XXX,MLS - Main Lab,P  - In Person,1,14,16,14,100%,2.68,7%,79%,7%,0%,7%,7%,7%,13%,0%,0,0,0,,,,,9,1,0,0,"KIEFER, PHILIP"
20117,CHEM,AS,NS,CHEM,1134,Laboratory in General Chemistry 2,Lower,1XXX,MLS - Main Lab,P  - In Person,1,19,19,19,100%,2.89,11%,63%,26%,0%,0%,0%,0%,0%,0%,0,0,0,,,,,10,1,0,0,"KIEFER, PHILIP"
20117,CHEM,AS,NS,CHEM,1134,Laboratory in General Chemistry 2,Lower,1XXX,MLS - Main Lab,P  - In Person,1,16,19,16,100%,2.74,13%,56%,25%,0%,6%,6%,6%,16%,0%,0,0,0,,,,,10,1,0,0,"KIEFER, PHILIP"
20117,CHEM,AS,NS,CHEM,1134,Laboratory in General Chemistry 2,Lower,1XXX,MLS - Main Lab,P  - In Person,1,14,15,14,100%,2.80,36%,36%,21%,0%,7%,29%,7%,7%,0%,0,0,0,,,,,7,1,0,0,"KIEFER, PHILIP"
20117,CHEM,AS,NS,CHEM,1134,Laboratory in General Chemistry 2,Lower,1XXX,MLS - Main Lab,P  - In Person,1,17,20,17,100%,3.25,41%,53%,6%,0%,0%,6%,0%,15%,0%,0,0,0,,,,,10,1,0,0,"KIEFER, PHILIP"
20117,CHEM,AS,NS,CHEM,1134,Laboratory in General Chemistry 2,Lower,1XXX,MLS - Main Lab,P  - In Person,1,20,20,20,100%,3.18,45%,50%,0%,0%,5%,5%,5%,0%,0%,0,0,0,,,,,13,1,0,0,"KIEFER, PHILIP"
20117,CHEM,AS,NS,CHEM,1134,Laboratory in General Chemistry 2,Lower,1XXX,MLS - Main Lab,P  - In Person,1,18,20,18,100%,2.91,28%,50%,22%,0%,0%,11%,0%,10%,0%,0,0,0,,,,,10,1,0,0,"KIEFER, PHILIP"
20117,CHEM,AS,NS,CHEM,1134,Laboratory in General Chemistry 2,Lower,1XXX,MLS - Main Lab,P  - In Person,1,17,18,17,100%,2.72,18%,65%,12%,0%,6%,18%,6%,6%,0%,0,0,0,,,,,12,1,0,0,"KIEFER, PHILIP"
20117,CHEM,AS,NS,CHEM,1134,Laboratory in General Chemistry 2,Lower,1XXX,MLS - Main Lab,P  - In Person,1,18,18,18,100%,3.17,33%,56%,11%,0%,0%,6%,0%,0%,0%,0,0,0,,,,,11,1,0,0,"LYNCH, KYLE BRIAN"
20117,CHEM,AS,NS,CHEM,1134,Laboratory in General Chemistry 2,Lower,1XXX,MLS - Main Lab,P  - In Person,1,18,20,18,100%,2.94,17%,72%,11%,0%,0%,6%,0%,10%,0%,0,0,0,,,,,11,1,0,0,"KIEFER, PHILIP"
20117,CHEM,AS,NS,CHEM,1221,Engineering General Chemistry Lab,Lower,1XXX,MLS - Main Lab,P  - In Person,2,19,19,19,100%,3.07,42%,37%,16%,0%,5%,11%,5%,0%,0%,0,0,0,,,,,13,1,0,0,"GEORGE, STEVEN"
20117,CHEM,AS,NS,CHEM,1221,Engineering General Chemistry Lab,Lower,1XXX,MLS - Main Lab,P  - In Person,2,18,18,18,100%,3.36,50%,44%,0%,6%,0%,6%,6%,0%,0%,0,0,0,,,,,9,1,0,0,"GEORGE, STEVEN"
20117,CHEM,AS,NS,CHEM,1221,Engineering General Chemistry Lab,Lower,1XXX,MLS - Main Lab,P  - In Person,2,16,18,16,100%,3.02,38%,38%,19%,6%,0%,6%,6%,11%,0%,0,0,0,,,,,7,1,0,0,"GEORGE, STEVEN"
20117,CHEM,AS,NS,CHEM,1221,Engineering General Chemistry Lab,Lower,1XXX,MLS - Main Lab,P  - In Person,2,20,20,20,100%,2.75,35%,30%,20%,10%,5%,20%,15%,0%,0%,0,0,0,,,,,12,1,0,0,"GEORGE, STEVEN"
20117,CHEM,AS,NS,CHEM,1221,Engineering General Chemistry Lab,Lower,1XXX,MLS - Main Lab,P  - In Person,2,18,20,18,100%,3.21,39%,50%,11%,0%,0%,0%,0%,10%,0%,0,0,0,,,,,10,1,0,0,"GEORGE, STEVEN"
20117,CHEM,AS,NS,CHEM,1221,Engineering General Chemistry Lab,Lower,1XXX,MLS - Main Lab,P  - In Person,2,20,20,20,100%,3.02,25%,55%,20%,0%,0%,10%,0%,0%,0%,0,0,0,,,,,15,1,0,0,"GEORGE, STEVEN"
20117,CHEM,AS,NS,CHEM,1221,Engineering General Chemistry Lab,Lower,1XXX,MLS - Main Lab,P  - In Person,2,20,21,20,100%,2.70,35%,20%,35%,5%,5%,20%,10%,5%,0%,0,0,0,,,,,15,1,0,0,"GEORGE, STEVEN"
20117,CHEM,AS,NS,CHEM,1221,Engineering General Chemistry Lab,Lower,1XXX,MLS - Main Lab,P  - In Person,2,21,21,21,100%,3.01,43%,43%,5%,5%,5%,14%,10%,0%,0%,0,0,0,,,,,8,1,0,0,"GEORGE, STEVEN"
20117,CHEM,AS,NS,CHEM,1221,Engineering General Chemistry Lab,Lower,1XXX,MLS - Main Lab,P  - In Person,2,20,20,20,100%,2.72,20%,45%,30%,0%,5%,15%,5%,0%,0%,0,0,0,,,,,12,1,0,0,"GEORGE, STEVEN"
20117,CHEM,AS,NS,CHEM,1221,Engineering General Chemistry Lab,Lower,1XXX,MLS - Main Lab,P  - In Person,2,20,20,20,100%,3.14,45%,40%,10%,5%,0%,5%,5%,0%,0%,0,0,0,,,,,11,1,0,0,"GEORGE, STEVEN"
20117,CHEM,AS,NS,CHEM,1221,Engineering General Chemistry Lab,Lower,1XXX,MLS - Main Lab,P  - In Person,2,20,20,20,100%,3.08,30%,45%,25%,0%,0%,5%,0%,0%,0%,0,0,0,,,,,13,1,0,0,"GEORGE, STEVEN"
20117,CHEM,AS,NS,CHEM,1221,Engineering General Chemistry Lab,Lower,1XXX,MLS - Main Lab,P  - In Person,2,20,20,19,95%,3.57,68%,26%,5%,0%,0%,5%,0%,0%,5%,0,0,1,,,,,15,1,0,0,"GEORGE, STEVEN"
20117,CHEM,AS,NS,CHEM,1221,Engineering General Chemistry Lab,Lower,1XXX,MLS - Main Lab,P  - In Person,2,18,18,18,100%,3.16,28%,67%,6%,0%,0%,0%,0%,0%,0%,0,0,0,,,,,10,1,0,0,"GEORGE, STEVEN"
